nama,tipe_node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
The Kiss,Movie,0.5070832967758179,0.20082035660743713,-0.5724953413009644,-0.28712040185928345,0.8426388502120972,0.3594317138195038,-0.47228145599365234,1.6320703029632568
Spellbinder,Movie,0.5511968731880188,-0.26915305852890015,-0.049864668399095535,-1.9919099807739258,-0.2134055197238922,0.061827026307582855,-0.5025099515914917,0.053199101239442825
Patty Hearst,Movie,0.07030153274536133,0.45021843910217285,0.42984989285469055,-0.4890599548816681,-0.5846684575080872,-1.461006760597229,-0.3348376750946045,0.22877733409404755
A Handful of Dust,Movie,0.7703958749771118,0.5714348554611206,-0.45562490820884705,0.9701749086380005,0.9968188405036926,-0.5368367433547974,0.35157111287117004,0.06481773406267166
Criminal Law,Movie,0.06367713212966919,-0.29679834842681885,-0.6247797012329102,0.7680760622024536,0.44271421432495117,-0.3150995075702667,0.2318815290927887,-0.4671383798122406
A Summer Story,Movie,0.47613856196403503,-0.8007913827896118,-0.06457435339689255,-0.8917894959449768,0.250881165266037,-0.6167942881584167,-1.5920336246490479,-0.467612624168396
Platoon Leader,Movie,-0.23522144556045532,-0.5568630695343018,-0.2885679006576538,-0.40821152925491333,1.344794750213623,-0.10800652951002121,-0.8601890206336975,0.25796401500701904
The Girl in a Swing,Movie,0.5191814303398132,-0.018601752817630768,-0.022887449711561203,1.3857859373092651,-1.1393998861312866,-0.20086660981178284,-0.491140216588974,1.1811312437057495
Permanent Record,Movie,0.5793609023094177,-0.046700071543455124,-1.599419116973877,0.003140594344586134,-0.20259694755077362,0.32025596499443054,0.5133686065673828,0.07108687609434128
Hero and the Terror,Movie,0.8177614212036133,-0.2364712655544281,0.7552576661109924,0.9538213610649109,-0.7795431613922119,-0.9931260347366333,-0.8043195009231567,1.2559850215911865
Illegally Yours,Movie,0.8129918575286865,-0.12759748101234436,-1.1750117540359497,-0.12860079109668732,0.6011304259300232,-1.3229472637176514,-0.37726372480392456,0.2737031877040863
Track 29,Movie,0.2825399339199066,0.06005501374602318,1.3220040798187256,-1.0259383916854858,0.3177759051322937,0.10326550900936127,-0.898603081703186,1.1234859228134155
"Distant Voices, Still Lives",Movie,-0.2369152158498764,-0.5736492872238159,-1.0813686847686768,0.2801060974597931,-0.06836682558059692,1.0280981063842773,-0.5554506182670593,-0.08745448291301727
Ernest Saves Christmas,Movie,0.8094730973243713,1.3548543453216553,0.7938705682754517,0.9489054679870605,-0.4927215576171875,-0.37984567880630493,-0.7479594349861145,0.5794391632080078
Feds,Movie,1.3170102834701538,0.1913970708847046,-1.0962330102920532,-0.6878632307052612,-0.016811996698379517,1.0930306911468506,0.6966531872749329,0.43580058217048645
Moon Over Parador,Movie,0.6008849143981934,0.39167770743370056,0.24985703825950623,1.1967750787734985,1.392590880393982,-0.5090277791023254,0.04250526428222656,-0.08395248651504517
Salome's Last Dance,Movie,-0.9759776592254639,0.40022218227386475,0.12442517280578613,-0.22657901048660278,-0.5389233231544495,-0.009880820289254189,-0.8826911449432373,0.05875366926193237
Off Limits,Movie,-0.9321873188018799,0.6414902210235596,1.213132619857788,0.2811443507671356,-0.6384521722793579,-0.5139470100402832,-0.28233882784843445,1.025393009185791
Tapeheads,Movie,-0.5769117474555969,-0.6138818264007568,0.1354021430015564,-0.6135967373847961,-0.7594667673110962,0.8955422639846802,-0.26408615708351135,0.45216816663742065
Apartment Zero,Movie,-0.770002007484436,-1.4504121541976929,-0.034230735152959824,0.0015232086880132556,0.01490734051913023,0.04441167041659355,-0.42184245586395264,0.2381877452135086
The Good Mother,Movie,1.2228829860687256,0.4209437966346741,0.6307820081710815,0.4633409082889557,0.7225155830383301,-0.36017248034477234,-0.2945614755153656,-0.6603267192840576
Indiana Jones and the Last Crusade,Movie,1.7085492610931396,-0.6802392601966858,-0.28259581327438354,0.586631715297699,0.1528070569038391,-0.48716020584106445,0.2389831840991974,-0.3843379616737366
Road House,Movie,0.11895479261875153,0.2560931444168091,1.3339977264404297,1.1429513692855835,0.2839896082878113,-1.0860406160354614,-0.45008641481399536,1.0521022081375122
Batman,Movie,0.7209025621414185,-0.8065637946128845,0.5019011497497559,0.4972088932991028,-0.21199963986873627,-1.0716698169708252,0.5714000463485718,0.7510846257209778
Bill & Ted's Excellent Adventure,Movie,0.5364331007003784,1.1926072835922241,-0.5018458366394043,0.06337718665599823,0.30466151237487793,-0.9163078665733337,0.8413366675376892,-0.2484487146139145
Field of Dreams,Movie,-0.10019128769636154,-0.5690569281578064,0.1038762778043747,0.4125964045524597,0.6451341509819031,0.39747917652130127,-1.502251386642456,1.2805291414260864
Dead Poets Society,Movie,0.15383262932300568,1.8196160793304443,0.0855814665555954,0.7023482918739319,-0.3521639406681061,-0.007417166605591774,-0.8442091941833496,-0.3938266634941101
The Little Mermaid,Movie,0.2880653142929077,0.6744665503501892,0.3589877486228943,-0.1961759328842163,-0.7541455626487732,-1.2356199026107788,1.1005868911743164,0.13659587502479553
The Abyss,Movie,1.2414772510528564,0.16809120774269104,-0.0015665888786315918,-0.5125360488891602,0.39548492431640625,-0.24972063302993774,0.3712078034877777,-0.058229707181453705
Back to the Future Part II,Movie,0.012962650507688522,0.39868372678756714,0.06713142991065979,1.7808915376663208,-0.7951908707618713,-0.4162013828754425,0.6438182592391968,0.592155396938324
Do the Right Thing,Movie,0.38509753346443176,-0.5054792165756226,0.8100305795669556,0.4203795790672302,-1.1352635622024536,-0.41434618830680847,-0.039564669132232666,0.7697311639785767
"Honey, I Shrunk the Kids",Movie,-0.31898748874664307,0.685158908367157,1.805477261543274,-0.6169782280921936,0.333748459815979,0.8773967027664185,0.07750872522592545,0.6871097683906555
Turner & Hooch,Movie,-0.8403443694114685,0.7374616265296936,0.9538920521736145,0.1154574602842331,-0.7449465394020081,-0.08767271786928177,0.48451900482177734,0.7390205264091492
Weekend at Bernie's,Movie,0.534650444984436,0.7151995897293091,0.22760263085365295,-0.24116471409797668,1.2880841493606567,0.41747963428497314,-0.3140780031681061,0.42704635858535767
The Karate Kid Part III,Movie,0.045634135603904724,-0.6069783568382263,1.1289348602294922,0.025082238018512726,0.46324166655540466,-0.43785831332206726,0.1561042070388794,1.4424233436584473
"Sex, Lies, and Videotape",Movie,0.2519901394844055,0.42381173372268677,-1.2190316915512085,-0.6631985902786255,-0.2859590947628021,0.19094544649124146,0.12486447393894196,1.3639980554580688
When Harry Met Sally...,Movie,0.619928777217865,0.9589272141456604,-0.14446552097797394,0.917323112487793,0.14032170176506042,0.2714264392852783,-1.3307830095291138,1.079565167427063
Major League,Movie,0.24842658638954163,0.6254627108573914,0.2607838213443756,1.66883385181427,-0.0531216636300087,0.8146501779556274,-0.30294662714004517,0.08343838900327682
Steel Magnolias,Movie,1.6503874063491821,0.4364064633846283,1.0993531942367554,-0.36817604303359985,0.4545832872390747,-0.234468474984169,-0.47672733664512634,0.1915004849433899
Pet Sematary,Movie,0.6806497573852539,1.937565565109253,0.14609675109386444,0.2785256803035736,-0.2335350066423416,-0.26600855588912964,-0.692911684513092,-0.3850673735141754
Uncle Buck,Movie,1.1650599241256714,-0.14678902924060822,0.2136366069316864,-0.14621920883655548,0.10985830426216125,0.5026763081550598,-0.9321734309196472,0.640286922454834
Ghostbusters II,Movie,-0.380471795797348,0.5021063685417175,0.6129448413848877,0.5912033915519714,-0.7660079002380371,0.6694974303245544,0.597277045249939,0.9686090350151062
Tango & Cash,Movie,0.13627727329730988,-0.041795697063207626,-0.8572907447814941,-0.9843421578407288,-0.026058001443743706,0.046362683176994324,-0.19674493372440338,0.6631944179534912
Born on the Fourth of July,Movie,-0.31984177231788635,0.29520469903945923,0.7770861387252808,-0.0196485947817564,-0.22534312307834625,1.237575888633728,-1.213631510734558,-0.1254880577325821
Glory,Movie,-0.985914945602417,-0.08861647546291351,0.2330431044101715,0.9615457653999329,-0.15185430645942688,-0.8340475559234619,0.5366677045822144,-0.08027596026659012
Parenthood,Movie,-0.06287603825330734,-0.2117169201374054,-1.0712171792984009,0.6032719016075134,0.630398690700531,0.44123464822769165,0.7222040891647339,0.28831782937049866
Lethal Weapon 2,Movie,-0.8077940940856934,0.10688426345586777,0.2500464916229248,0.6965433955192566,-0.45519259572029114,-0.9933887124061584,1.0733075141906738,0.03712807595729828
National Lampoon's Christmas Vacation,Movie,0.2075759470462799,-0.21359814703464508,-0.29284751415252686,0.4927363991737366,-1.2920360565185547,0.7776583433151245,-0.7131354212760925,-0.19927242398262024
The 'Burbs,Movie,0.16877931356430054,1.012193202972412,-1.22782564163208,0.25181496143341064,0.10364498198032379,0.0073646679520606995,0.03388762101531029,-0.08182898163795471
Say Anything,Movie,0.037778422236442566,-0.5293459892272949,-0.2687950134277344,0.015528451651334763,-0.14808255434036255,0.8325976133346558,0.6575173139572144,1.0137386322021484
License to Kill,Movie,0.5572559833526611,0.44800153374671936,0.8237423896789551,0.8306075930595398,0.12414494156837463,0.6599860191345215,-0.47256264090538025,0.6746755242347717
Shirley Valentine,Movie,0.06200486794114113,0.29720228910446167,1.2735719680786133,0.2975502908229828,0.46754804253578186,-0.14491355419158936,0.04938498139381409,1.6329197883605957
Harlem Nights,Movie,-0.8104948997497559,0.300519198179245,-0.011028631590306759,0.30085664987564087,1.2970505952835083,0.17198000848293304,0.8702992796897888,0.3451220989227295
Lock Up,Movie,0.5352402925491333,0.46922656893730164,0.5551484823226929,0.8377230167388916,0.3500279486179352,-0.5657354593276978,-0.7884459495544434,-0.033166587352752686
"The Cook, the Thief, His Wife & Her Lover",Movie,0.44783079624176025,-0.4400019347667694,0.569438636302948,0.09618822485208511,-0.4761900305747986,0.6078766584396362,0.005260199308395386,0.20188021659851074
Warlock,Movie,0.4288370609283447,1.0841774940490723,-1.324305534362793,0.07800641655921936,0.578832745552063,-0.6925808191299438,-0.08152113109827042,0.8211754560470581
"See No Evil, Hear No Evil",Movie,-0.47986143827438354,-0.3453817069530487,-0.3083287477493286,-0.18484057486057281,-0.08240155875682831,-0.5241238474845886,-0.5151835083961487,1.2148845195770264
Casualties of War,Movie,-0.4765685796737671,0.31442999839782715,-0.36052870750427246,0.4762331545352936,-0.7633733749389648,-1.0351202487945557,-0.8737199306488037,1.480419397354126
The Package,Movie,0.5113428235054016,0.4609103202819824,-0.4596605896949768,0.22417119145393372,-0.9263738393783569,-0.16335342824459076,0.654519259929657,0.8797750473022461
My Left Foot,Movie,0.7714203000068665,1.0137662887573242,-0.7070305347442627,0.24768640100955963,0.121319480240345,0.5181924104690552,-0.5948973894119263,-0.19972795248031616
The War of the Roses,Movie,0.4607129991054535,-0.36795884370803833,0.9538475275039673,0.30709967017173767,0.7369220852851868,1.4478046894073486,-0.28028130531311035,0.29807671904563904
Wild Orchid,Movie,1.3261215686798096,0.6526820659637451,1.1033190488815308,0.0027329442091286182,0.2530561089515686,-0.3932347297668457,0.6024061441421509,0.0678119882941246
Little Monsters,Movie,0.0065789734944701195,-1.265977382659912,0.5427478551864624,0.18619020283222198,0.19828985631465912,-0.0304314736276865,0.06872978806495667,-1.1418951749801636
The Wizard,Movie,0.148936927318573,-1.0452055931091309,0.3372766673564911,-1.0558531284332275,-0.011308975517749786,-0.03260377049446106,-0.3106502890586853,0.4605206847190857
UHF,Movie,0.40864047408103943,0.33153921365737915,-1.9986896514892578,0.33196771144866943,-0.03545425832271576,0.02322082221508026,-0.12861762940883636,0.4028940200805664
Look Who's Talking,Movie,0.17242680490016937,0.2342468798160553,-0.2865932285785675,0.3558613955974579,-0.6056658625602722,-0.8172048926353455,1.0817221403121948,-0.6818017959594727
Star Trek V: The Final Frontier,Movie,-0.003449532436206937,-1.1788235902786255,-0.009867684915661812,0.4058774709701538,0.030786706134676933,-1.5845317840576172,0.21735234558582306,-0.7072409391403198
Tie Me Up! Tie Me Down!,Movie,0.44234657287597656,0.4433150291442871,0.22182683646678925,-0.36973002552986145,-0.8926061987876892,1.1549919843673706,-1.2134736776351929,0.8844113945960999
All Dogs Go to Heaven,Movie,0.3932895064353943,-0.08634144067764282,-0.6749879717826843,0.5121017098426819,-0.19174548983573914,-0.43339574337005615,-0.08942866325378418,1.0781234502792358
Cyborg,Movie,0.1777387112379074,-0.4931434988975525,-0.6188725233078003,0.8056735992431641,0.4998035132884979,-1.2285712957382202,0.8732062578201294,0.6012723445892334
Always,Movie,1.5931668281555176,-0.5999709963798523,-0.39553380012512207,0.3233503997325897,0.06720535457134247,0.13790401816368103,-0.21430528163909912,-0.6515929698944092
Leviathan,Movie,0.22321295738220215,-0.47382158041000366,-0.632227897644043,0.20723968744277954,0.8774278163909912,-0.24970275163650513,-0.6073254942893982,1.2522978782653809
Best of the Best,Movie,-0.9286233186721802,0.8341342806816101,0.661668062210083,0.3817901909351349,0.09723268449306488,0.49873602390289307,0.01907932013273239,1.3735822439193726
Dead Calm,Movie,-1.0049340724945068,0.41813912987709045,-0.5391024351119995,0.932532787322998,0.1372847557067871,-0.4487590491771698,-0.7247825860977173,-0.36072686314582825
Kickboxer,Movie,-0.003079409245401621,-0.03301054984331131,-0.011518141254782677,-0.36683791875839233,0.03528020530939102,0.8310787677764893,1.2963906526565552,0.46325376629829407
Black Rain,Movie,-0.06452113389968872,0.5444413423538208,-0.0354827418923378,0.43794384598731995,0.11883199214935303,-0.003497835248708725,-0.6141337156295776,1.761879324913025
Troop Beverly Hills,Movie,1.0873360633850098,-0.2221614271402359,-0.0657971054315567,0.6777751445770264,0.7534469962120056,-0.6718577146530151,-0.24514132738113403,0.017335131764411926
Driving Miss Daisy,Movie,0.53557288646698,-0.3905310332775116,-0.4517594575881958,1.550955057144165,0.8284748792648315,-0.30543291568756104,-0.631677508354187,0.13737022876739502
Drugstore Cowboy,Movie,-0.5013408660888672,-0.23823757469654083,-1.0933396816253662,-0.435627818107605,-0.29086145758628845,-0.1496739536523819,-0.509148120880127,-0.2843904197216034
A Nightmare on Elm Street 5: The Dream Child,Movie,-0.4068218469619751,0.9269511699676514,-0.6680715084075928,0.935064435005188,-0.3986208438873291,-0.7086703181266785,-1.1975078582763672,-0.06138613820075989
Dream a Little Dream,Movie,1.3473803997039795,0.226543128490448,0.03493304178118706,-0.6161513924598694,0.27184271812438965,0.45520129799842834,-1.2750606536865234,0.7998560070991516
Halloween 5: The Revenge of Michael Myers,Movie,-0.908876359462738,0.06197454035282135,-0.0035899337381124496,0.003064405173063278,-1.7325197458267212,-0.01766226813197136,-0.02625248022377491,-0.8176977038383484
DeepStar Six,Movie,1.0262466669082642,0.11010097712278366,0.7123740911483765,-0.6149852275848389,0.5785022974014282,-0.3391036093235016,-0.06027868390083313,0.7691874504089355
Sea of Love,Movie,0.49670085310935974,-1.6751058101654053,0.8405664563179016,0.4488050937652588,0.02659541368484497,-0.2058747559785843,-0.32434868812561035,-0.12268717586994171
Skin Deep,Movie,1.5490403175354004,-0.5322381258010864,-0.2524547576904297,0.3417661488056183,0.1890721619129181,-0.12089096009731293,-1.2989318370819092,0.5884943008422852
K-9,Movie,-0.47815096378326416,0.5271697640419006,-0.027091771364212036,0.0037185847759246826,1.4761253595352173,-0.6912609934806824,-0.38348329067230225,1.0327939987182617
Lean on Me,Movie,-0.2676312327384949,-0.24098560214042664,1.194069743156433,0.16042184829711914,0.49292945861816406,-0.19542363286018372,-0.20468634366989136,1.657519817352295
Henry V,Movie,0.7413970232009888,-1.3691619634628296,0.05490124970674515,-0.07017497718334198,0.6710781455039978,-0.19491000473499298,0.2821117043495178,-0.06427837908267975
She's Out of Control,Movie,0.20969551801681519,0.14361333847045898,0.8288386464118958,-1.1238243579864502,0.13619151711463928,0.0413932166993618,-0.050867874175310135,-0.349644273519516
Friday the 13th Part VIII: Jason Takes Manhattan,Movie,0.0023025372065603733,-0.6990262269973755,-0.25188112258911133,0.864976704120636,1.0994951725006104,0.8574979305267334,0.044080279767513275,0.040861576795578
Teen Witch,Movie,0.1975143849849701,0.42834216356277466,-0.016626428812742233,1.0070807933807373,-0.6130810976028442,1.1020607948303223,-0.2539781928062439,1.0758569240570068
Valmont,Movie,-0.13472728431224823,-0.33932793140411377,-0.1526074856519699,0.9866959452629089,0.1324523687362671,0.397912859916687,0.3081640601158142,0.8378377556800842
Scandal,Movie,1.5846054553985596,-0.3071229159832001,-0.27818363904953003,-0.651623010635376,0.3829628825187683,0.3054000735282898,-0.8982699513435364,-1.178756594657898
The Fabulous Baker Boys,Movie,0.2876860499382019,0.23120392858982086,-0.015957575291395187,-0.24047362804412842,-0.018948882818222046,-1.18351411819458,-1.0321909189224243,1.4797182083129883
Shocker,Movie,0.6107079386711121,-0.24986883997917175,-0.045045435428619385,1.5038833618164062,0.24324345588684082,-0.541459321975708,0.4672524929046631,0.7879546880722046
Next of Kin,Movie,-0.20794211328029633,0.9979840517044067,0.29024288058280945,0.3695531487464905,0.5286723375320435,-0.14697614312171936,0.17322911322116852,1.9114598035812378
The Fly II,Movie,1.6355890035629272,-0.990147054195404,-0.01859668642282486,0.0009744935086928308,0.982292890548706,1.003841519355774,-0.4304549992084503,0.027132578194141388
She-Devil,Movie,-0.36063700914382935,0.2370365411043167,-1.5225777626037598,0.37914374470710754,-0.05345591902732849,0.04015995189547539,-0.7724465727806091,1.05231511592865
Mystery Train,Movie,0.9366205334663391,-1.0728299617767334,0.20815324783325195,0.8288431167602539,0.6062741875648499,0.459342896938324,0.3957107663154602,0.7925317287445068
Blaze,Movie,0.6961652040481567,1.1871953010559082,-0.6945407390594482,0.039208993315696716,0.14408046007156372,0.36425119638442993,-1.0367381572723389,0.24240848422050476
The Rainbow,Movie,-1.32285737991333,0.5515633225440979,0.009050047025084496,0.06655073165893555,0.5407281517982483,-0.6381248831748962,-0.5161118507385254,0.7900088429450989
Gleaming the Cube,Movie,-0.3267722725868225,-0.5610448718070984,0.03236087039113045,-0.497836172580719,0.4943540692329407,-0.38877105712890625,-1.310950517654419,1.295332670211792
Fletch Lives,Movie,0.15775145590305328,-0.19231969118118286,-0.7522907853126526,0.5531383156776428,-0.842432975769043,-0.24209655821323395,0.013801053166389465,0.41264116764068604
Communion,Movie,-0.02148211933672428,0.02900315821170807,0.9997940063476562,0.24533362686634064,-0.31273138523101807,1.5823578834533691,-0.03621765971183777,0.3628942370414734
Erik the Viking,Movie,0.3217308819293976,-1.1925296783447266,-0.26917243003845215,-0.469492107629776,0.09339337050914764,0.8679957985877991,-0.34197887778282166,0.31423652172088623
Crimes and Misdemeanors,Movie,1.199948787689209,-0.5324158072471619,-0.8564226627349854,0.011584408581256866,0.43105360865592957,0.09158714860677719,-0.4474969804286957,0.3552990257740021
An Innocent Man,Movie,0.011885907500982285,-0.09021246433258057,-0.7201504707336426,0.10452646762132645,0.06350186467170715,0.3366600573062897,-0.5206058621406555,-0.7195680141448975
Let It Ride,Movie,0.41165006160736084,0.5578992962837219,-0.8760761022567749,-0.10224613547325134,-0.024242252111434937,0.3016996681690216,-1.5003364086151123,0.4311888515949249
Loverboy,Movie,-0.457650363445282,0.26667577028274536,-0.45352795720100403,-0.17145729064941406,-0.03125433251261711,1.3985624313354492,0.4823760986328125,0.3291661739349365
Kill Me Again,Movie,0.01915363222360611,0.6096944808959961,0.07321226596832275,-0.23905020952224731,0.11134262382984161,0.41153761744499207,-0.4492992162704468,-0.4974271059036255
The Gods Must Be Crazy II,Movie,0.48937761783599854,1.315327525138855,0.05043253302574158,1.4121636152267456,-0.04153195396065712,-1.1641051769256592,-0.3659495413303375,0.3167576491832733
Millennium,Movie,-1.1354199647903442,-0.287815123796463,-0.03240083158016205,-0.2615680992603302,-0.24929004907608032,0.04593702405691147,-0.5509859919548035,-1.418479561805725
Chances Are,Movie,-0.12069326639175415,0.189321368932724,-0.566723108291626,0.1391741931438446,-0.05633515119552612,0.5621328949928284,0.5019321441650391,1.102188229560852
The Dream Team,Movie,0.6551720499992371,0.52306067943573,0.6459207534790039,0.234919935464859,-0.8813981413841248,-1.1573635339736938,0.19233500957489014,-0.1755761355161667
Glenn Gordon Caron,Director,0.5190496444702148,0.586614191532135,-0.27262353897094727,1.2788240909576416,-0.0061127739027142525,-0.25334227085113525,-1.1791400909423828,1.5638693571090698
Joan Micklin Silver,Director,0.3220362961292267,0.5205129384994507,-0.22571027278900146,0.29816871881484985,-0.01073525846004486,1.2342997789382935,-0.8550496101379395,0.5410809516906738
David Stevens,Director,0.032172828912734985,-0.666038990020752,1.1284139156341553,0.5248321294784546,0.0044911764562129974,-1.155521035194397,0.6306548714637756,0.026782643049955368
Robert Englund,Director,-0.4806329607963562,-0.06456722319126129,-0.0037946654483675957,1.032555341720581,-1.5403673648834229,4.170695319771767e-05,0.06761284172534943,-0.48190397024154663
James Dearden,Director,0.4651739001274109,1.3346993923187256,0.8346695899963379,-0.8973428010940552,0.006754240021109581,-0.3996213674545288,-0.44307035207748413,0.9280555844306946
Keith Gordon,Director,1.167736530303955,0.2024764120578766,1.1800484657287598,0.3626590371131897,0.15364180505275726,-0.14242476224899292,-0.8426290154457092,-1.4267610311508179
William Webb,Director,-0.37658578157424927,1.2661025524139404,0.001953333616256714,0.17051208019256592,-0.4927787184715271,0.9865099191665649,-1.308776617050171,0.054319120943546295
Pen Densham,Director,0.7666512727737427,0.8798174858093262,-0.28214454650878906,0.001309310202486813,0.2772449851036072,-0.5971449613571167,-0.755666196346283,1.4483895301818848
Janet Greek,Director,0.8408465385437012,-1.018641471862793,-0.012382677756249905,-0.7488645315170288,-1.0060163736343384,0.018433891236782074,-0.8258472681045532,0.016573889181017876
Charles Sturridge,Director,1.6634349822998047,0.2962411642074585,0.5608484745025635,0.3089129328727722,0.3134704828262329,-0.2837243378162384,0.43187016248703003,0.01961137354373932
Martin Campbell,Director,-0.7183562517166138,0.6313117146492004,0.4939526319503784,0.8527163863182068,0.2014452964067459,-0.6159043312072754,0.05717189237475395,0.3128913640975952
Gordon Hessler,Director,0.8307410478591919,-0.004112486727535725,-0.0032045962288975716,1.4432523250579834,-0.4311126470565796,-1.0006284713745117,-0.8221341371536255,0.44212958216667175
Marisa Silver,Director,0.8504949808120728,-0.011848506517708302,-0.5413433313369751,0.002612760988995433,-1.0023061037063599,1.0364519357681274,-0.3090578615665436,0.02200409770011902
Terence Davies,Director,0.04268455505371094,0.30492517352104187,-0.2743266820907593,-0.21472811698913574,-0.3449748754501343,1.126335859298706,-1.213329792022705,-0.8111668825149536
Daniel Goldberg,Director,1.116447925567627,-0.09127373993396759,-1.195663332939148,-0.4221547245979309,-0.006116214673966169,1.1922756433486938,0.42441827058792114,0.7846397161483765
Christopher Crowe,Director,0.012016236782073975,0.33009734749794006,1.1663819551467896,0.34210634231567383,-0.3313877582550049,-1.1725767850875854,-1.178749442100525,0.6997309327125549
Bill Fishman,Director,0.18351039290428162,0.16989728808403015,0.6985129117965698,0.16988563537597656,0.3618813753128052,0.3343150019645691,-0.5005913972854614,1.2165580987930298
Martin Donovan,Director,1.0527255535125732,-0.5410708785057068,-0.0076087466441094875,0.0012878088746219873,0.002507238183170557,0.012999608181416988,-0.6827965974807739,0.9068257808685303
Ron Clements,Director,0.19456027448177338,0.16568568348884583,1.0028407573699951,-0.8473464846611023,0.13941577076911926,-0.6810764670372009,0.2704254984855652,-0.23647165298461914
Joe Johnston,Director,0.024042844772338867,0.555328369140625,1.1284509897232056,-1.209923505783081,-0.011144638061523438,-0.46441709995269775,-0.3848792314529419,0.8284845352172852
Steven Soderbergh,Director,0.18557828664779663,0.48737308382987976,-1.0718801021575928,-1.2047741413116455,-0.31951475143432617,0.8152328729629517,-0.5479669570922852,0.6504098176956177
Jeremiah S. Chechik,Director,-0.33265137672424316,0.1857491284608841,0.7007450461387634,-0.24212926626205444,-0.5659750699996948,0.1414138227701187,-0.7595154047012329,1.0316152572631836
Cameron Crowe,Director,0.26455679535865784,0.3627931773662567,0.008466653525829315,0.4941878020763397,0.8545105457305908,1.211141586303711,-0.14878486096858978,0.8606862425804138
Eddie Murphy,Director,0.16712884604930878,0.58472740650177,-0.002920620609074831,0.5846853852272034,1.2653979063034058,0.8400331735610962,-0.1465151309967041,0.6000597476959229
Jim Sheridan,Director,1.509481430053711,-0.421444296836853,-0.08034065365791321,-0.5633209347724915,-0.05035503953695297,0.03976660594344139,-0.777605414390564,-0.28602713346481323
Richard Greenberg,Director,0.0011866199783980846,-0.6392171382904053,1.369435429573059,0.7294030785560608,0.7337665557861328,-0.014116927981376648,0.025759272277355194,0.23198099434375763
Todd Holland,Director,0.5193415880203247,0.3456348776817322,0.4939534068107605,-1.1718366146087646,-0.009046433493494987,-0.007727426942437887,-0.486887663602829,0.5303707122802734
Jay Levey,Director,0.7587123513221741,0.731726884841919,-0.7511622905731201,0.7315652370452881,-0.012128881178796291,0.005247910041362047,0.3958736062049866,0.7552762031555176
William Shatner,Director,-0.004140444565564394,-0.4420582056045532,-0.0016176927601918578,0.7755919694900513,0.01091805100440979,-1.2161979675292969,1.1392778158187866,0.3537513315677643
Robert Radler,Director,-0.3408637046813965,1.2562661170959473,0.3345399796962738,0.7097423672676086,-0.9179624319076538,-0.3878365457057953,0.003735859878361225,1.065986156463623
Phillip Noyce,Director,-0.35323789715766907,0.8522284030914307,0.09476874768733978,1.459669589996338,0.12632131576538086,-1.2074345350265503,-0.5294908285140991,-0.7059870958328247
Mark DiSalle,Director,-0.004176740068942308,-0.011972078122198582,-0.001955048879608512,0.6132649779319763,0.012437911704182625,-0.37443873286247253,0.5008280873298645,0.8747882843017578
Gus Van Sant,Director,0.034846290946006775,-0.16152158379554749,-0.27313733100891113,-0.1804046332836151,-0.8941283822059631,0.7610164880752563,-1.2808377742767334,-0.9291810989379883
Stephen Hopkins,Director,-0.2874301075935364,0.5358836054801941,0.31440070271492004,1.238447904586792,-0.44908788800239563,-0.9445454478263855,-0.6385668516159058,-0.7889994382858276
Marc Rocco,Director,1.5975899696350098,0.2776252031326294,0.2690209746360779,0.04184994846582413,-0.803155243396759,-0.037814751267433167,-1.0738120079040527,0.5552031397819519
Dominique Othenin-Girard,Director,0.8084489703178406,0.027820898219943047,0.007631342858076096,0.010095760226249695,-1.5380449295043945,-0.006824901793152094,-0.014183610677719116,-0.5687786936759949
Kenneth Branagh,Director,0.6807848811149597,-0.4093743562698364,-0.9486813545227051,0.08547340333461761,1.076176404953003,-0.5501877069473267,-0.2598463296890259,0.3420373201370239
Rob Hedden,Director,-0.0004143544938415289,-0.48879310488700867,1.2884938716888428,0.3227020502090454,1.2126727104187012,0.3192192316055298,0.01716429926455021,0.014563293196260929
Michael Caton-Jones,Director,0.7364685535430908,-0.9734631180763245,0.43875497579574585,0.0583062618970871,0.048040762543678284,0.795627772808075,-0.8264113068580627,-1.3060632944107056
Steve Kloves,Director,1.7219280004501343,0.32689613103866577,-0.004833119921386242,0.09254302829504013,-0.003058432135730982,-0.468092143535614,-0.9017321467399597,0.8181174397468567
Chris Walas,Director,2.1894962787628174,-0.3706054091453552,-0.00247874204069376,0.0008329715928994119,0.36735066771507263,0.3757251799106598,-0.7298291325569153,0.009097817353904247
Joe Pytka,Director,0.7251907587051392,-0.5424484014511108,-0.283968448638916,0.926133394241333,-0.004685295280069113,-0.0032968861050903797,-0.1017025038599968,0.8569254875183105
John Dahl,Director,-0.4986984431743622,0.20614847540855408,0.5063266754150391,0.379955530166626,0.023849718272686005,-0.4437500238418579,0.8039259910583496,-1.1484999656677246
Michael Anderson,Director,-0.5985075235366821,-0.9307472109794617,-0.00537815410643816,-0.9240968227386475,-0.924114465713501,0.012927280738949776,-0.8601982593536377,-0.5311898589134216
Last Exit to Brooklyn,Movie,0.5673383474349976,-0.24594298005104065,-0.2488284409046173,0.974298357963562,-0.8793062567710876,1.1485838890075684,-0.8267435431480408,-0.4705725312232971
